headerdatestamp|headeridentifier|headersetSpec|metadata.mods.accessCondition#text|metadata.mods.accessCondition@type|metadata.mods.identifier.0#text|metadata.mods.identifier.0@type|metadata.mods.identifier.1|metadata.mods.language.languageTerm#text|metadata.mods.language.languageTerm@authority|metadata.mods.language.languageTerm@type|metadata.mods.location.holdingSimple.copyInformationshelfLocator|metadata.mods.locationphysicalLocation|metadata.mods.name.role.roleTerm#text|metadata.mods.name.role.roleTerm@authority|metadata.mods.name.role.roleTerm@type|metadata.mods.name.role.roleTerm@valueURI|metadata.mods.name@authority|metadata.mods.name@valueURI|metadata.mods.namenamePart|metadata.mods.originInfo.dateCreated.0|metadata.mods.originInfo.dateCreated.1#text|metadata.mods.originInfo.dateCreated.1@encoding|metadata.mods.originInfo.dateCreated.1@keyDate|metadata.mods.originInfo.dateCreated.1@point|metadata.mods.originInfo.dateCreated.2#text|metadata.mods.originInfo.dateCreated.2@encoding|metadata.mods.originInfo.dateCreated.2@keyDate|metadata.mods.originInfo.dateCreated.2@point|metadata.mods.physicalDescription.form#text|metadata.mods.physicalDescription.form@authority|metadata.mods.physicalDescription.form@valueURI|metadata.mods.recordInfo.languageOfCataloging.languageTerm#text|metadata.mods.recordInfo.languageOfCataloging.languageTerm@authority|metadata.mods.recordInfo.languageOfCataloging.languageTerm@type|metadata.mods.recordInforecordContentSource|metadata.mods.recordInforecordIdentifier|metadata.mods.recordInforecordOrigin|metadata.mods.relatedItem.0.titleInfotitle|metadata.mods.relatedItem.0@displayLabel|metadata.mods.relatedItem.0@type|metadata.mods.relatedItem.1.identifier#text|metadata.mods.relatedItem.1.identifier@type|metadata.mods.relatedItem.1.titleInfotitle|metadata.mods.relatedItem.1@displayLabel|metadata.mods.relatedItem.1@type|metadata.mods.subject.0@authority|metadata.mods.subject.0@valueURI|metadata.mods.subject.0topic|metadata.mods.subject.1.cartographicscoordinates|metadata.mods.subject.1.geographic#text|metadata.mods.subject.1.geographic@authority|metadata.mods.subject.1.geographic@valueURI|metadata.mods.subject.1@authority|metadata.mods.subject.1@valueURI|metadata.mods.subject.1topic|metadata.mods.subject@authority|metadata.mods.subject@valueURI|metadata.mods.subjecttopic|metadata.mods.titleInfotitle|metadata.mods@version|metadata.mods@xmlns|metadata.mods@xmlns:xlink|metadata.mods@xmlns:xs|metadata.mods@xmlns:xsi|metadata.mods@xsi:schemaLocation|metadata.modsabstract|metadata.modstypeOfResource
2018-05-03T23:10:22Z|oai:utklib:knoxgardens_170|collections_knoxgardens|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000463_000275_0001|local|https://digital.lib.utk.edu/collections/islandora/object/knoxgardens%3A170|zxx|iso639-2b|code|    |University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|    |    |unknown|1930 - 1939|1930|edtf|yes|start|1939|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4545|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.1324|local|Knoxville Gardens Slides|Collection|host|lcsh|http://id.loc.gov/authorities/subjects/sh85103022|Plants, Ornamental|    |    |    |    |    |    |Gardens--Tennessee--Knoxville--History--20th century--Photographs|    |    |    |Slide 62, Mrs. W. C. Ross, (New Number = 38)|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Glass slide photo of flowers in a garden.|still image
2018-05-03T23:10:22Z|oai:utklib:knoxgardens_171|collections_knoxgardens|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000463_000276_0001|local|https://digital.lib.utk.edu/collections/islandora/object/knoxgardens%3A171|zxx|iso639-2b|code|    |University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|    |    |unknown|1930 - 1939|1930|edtf|yes|start|1939|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4546|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.1324|local|Knoxville Gardens Slides|Collection|host|lcsh|http://id.loc.gov/authorities/subjects/sh85103022|Plants, Ornamental|    |    |    |    |    |    |Gardens--Tennessee--Knoxville--History--20th century--Photographs|    |    |    |Slide 63, Mrs. Will C. Ross, May, (New Number = 36)|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Glass slide photo of garden patios.|still image
2018-05-03T23:10:22Z|oai:utklib:knoxgardens_172|collections_knoxgardens|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000463_000277_0001|local|https://digital.lib.utk.edu/collections/islandora/object/knoxgardens%3A172|zxx|iso639-2b|code|    |University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|    |    |unknown|1930 - 1939|1930|edtf|yes|start|1939|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4547|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.1324|local|Knoxville Gardens Slides|Collection|host|lcsh|http://id.loc.gov/authorities/subjects/sh85103022|Plants, Ornamental|    |    |    |    |    |    |Gardens--Tennessee--Knoxville--History--20th century--Photographs|    |    |    |Slide 64, June (Ross), (New Number = 62)|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Glass slide photo of garden flowers and tall bushes.|still image
2018-05-03T23:10:22Z|oai:utklib:knoxgardens_173|collections_knoxgardens|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000463_000278_0001|local|https://digital.lib.utk.edu/collections/islandora/object/knoxgardens%3A173|zxx|iso639-2b|code|    |University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|    |    |unknown|1930 - 1939|1930|edtf|yes|start|1939|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4548|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.1324|local|Knoxville Gardens Slides|Collection|host|lcsh|http://id.loc.gov/authorities/subjects/sh85103022|Plants, Ornamental|    |    |    |    |    |    |Gardens--Tennessee--Knoxville--History--20th century--Photographs|    |    |    |Slide 65, July 1, (New Number = 66)|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Glass slide photo of orange and blue flowers.|still image
2018-05-03T23:10:22Z|oai:utklib:knoxgardens_174|collections_knoxgardens|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000463_000279_0001|local|https://digital.lib.utk.edu/collections/islandora/object/knoxgardens%3A174|zxx|iso639-2b|code|    |University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|    |    |unknown|1930 - 1939|1930|edtf|yes|start|1939|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4549|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.1324|local|Knoxville Gardens Slides|Collection|host|lcsh|http://id.loc.gov/authorities/subjects/sh85103022|Plants, Ornamental|    |    |    |    |lcsh|http://id.loc.gov/authorities/subjects/sh2008120720|Flowers--United States|    |    |    |Slide 66, Vite detail, (New Number = 90)|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Close-up photo of purple flowers.|still image
2018-05-03T23:10:22Z|oai:utklib:knoxgardens_175|collections_knoxgardens|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000463_000280_0001|local|https://digital.lib.utk.edu/collections/islandora/object/knoxgardens%3A175|zxx|iso639-2b|code|    |University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|    |    |unknown|1930 - 1939|1930|edtf|yes|start|1939|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4550|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.1324|local|Knoxville Gardens Slides|Collection|host|lcsh|http://id.loc.gov/authorities/subjects/sh85103022|Plants, Ornamental|    |    |    |    |    |    |Gardens--Tennessee--Knoxville--History--20th century--Photographs|    |    |    |Slide 67, July, (New Number = 10)|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Close-up photo of red flowers.|still image
2018-05-03T23:10:22Z|oai:utklib:knoxgardens_176|collections_knoxgardens|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000463_000281_0001|local|https://digital.lib.utk.edu/collections/islandora/object/knoxgardens%3A176|zxx|iso639-2b|code|    |University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|    |    |unknown|1930 - 1939|1930|edtf|yes|start|1939|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4551|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.1324|local|Knoxville Gardens Slides|Collection|host|lcsh|http://id.loc.gov/authorities/subjects/sh85103022|Plants, Ornamental|    |    |    |    |    |    |Gardens--Tennessee--Knoxville--History--20th century--Photographs|    |    |    |Slide 68, July, (New Number = 64)|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Glass slide photo of white water lily|still image
2018-05-03T23:10:22Z|oai:utklib:knoxgardens_177|collections_knoxgardens|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000463_000282_0001|local|https://digital.lib.utk.edu/collections/islandora/object/knoxgardens%3A177|zxx|iso639-2b|code|    |University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|    |    |unknown|1930 - 1939|1930|edtf|yes|start|1939|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4552|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.1324|local|Knoxville Gardens Slides|Collection|host|lcsh|http://id.loc.gov/authorities/subjects/sh85078460|Lotus|    |    |    |    |lcsh|http://id.loc.gov/authorities/subjects/sh2008120720|Flowers--United States|    |    |    |Slide 69, July Lotus, (New Number = 65)|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Glass slide photo of lotus flowers.|still image
2018-05-03T23:10:22Z|oai:utklib:knoxgardens_178|collections_knoxgardens|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000463_000283_0001|local|https://digital.lib.utk.edu/collections/islandora/object/knoxgardens%3A178|zxx|iso639-2b|code|    |University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|    |    |unknown|1930 - 1939|1930|edtf|yes|start|1939|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4553|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.1324|local|Knoxville Gardens Slides|Collection|host|lcsh|http://id.loc.gov/authorities/subjects/sh85103022|Plants, Ornamental|    |    |    |    |    |    |Gardens--Tennessee--Knoxville--History--20th century--Photographs|    |    |    |Slide 70, Aug. 1, (New Number = 70)|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Glass slide photo of rose bushes in garden.|still image
2018-05-03T23:10:22Z|oai:utklib:knoxgardens_179|collections_knoxgardens|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000463_000284_0001|local|https://digital.lib.utk.edu/collections/islandora/object/knoxgardens%3A179|zxx|iso639-2b|code|    |University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|    |    |unknown|1930 - 1939|1930|edtf|yes|start|1939|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4554|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.1324|local|Knoxville Gardens Slides|Collection|host|lcsh|http://id.loc.gov/authorities/subjects/sh85103022|Plants, Ornamental|    |    |    |    |    |    |Gardens--Tennessee--Knoxville--History--20th century--Photographs|    |    |    |Slide 71, Aug., (New Number = 67)|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Close-up photo of fuchsia-colored flowers .|still image
2018-05-03T23:10:23Z|oai:utklib:knoxgardens_180|collections_knoxgardens|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000463_000285_0001|local|https://digital.lib.utk.edu/collections/islandora/object/knoxgardens%3A180|zxx|iso639-2b|code|    |University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|    |    |unknown|1930 - 1939|1930|edtf|yes|start|1939|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4555|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.1324|local|Knoxville Gardens Slides|Collection|host|lcsh|http://id.loc.gov/authorities/subjects/sh85103022|Plants, Ornamental|    |    |    |    |    |    |Gardens--Tennessee--Knoxville--History--20th century--Photographs|    |    |    |Slide 72, Aug., (New Number = 69)|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Glass slide photo of white hydrangea flowers.|still image
2018-05-03T23:10:23Z|oai:utklib:knoxgardens_181|collections_knoxgardens|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000463_000286_0001|local|https://digital.lib.utk.edu/collections/islandora/object/knoxgardens%3A181|zxx|iso639-2b|code|    |University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|    |    |unknown|1930 - 1939|1930|edtf|yes|start|1939|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4556|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.1324|local|Knoxville Gardens Slides|Collection|host|lcsh|http://id.loc.gov/authorities/subjects/sh85103022|Plants, Ornamental|    |    |    |    |    |    |Gardens--Tennessee--Knoxville--History--20th century--Photographs|    |    |    |Slide 73, Budler, (New Number = 1)|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Close up photo of purple flowers.|still image
2018-05-03T23:10:23Z|oai:utklib:knoxgardens_182|collections_knoxgardens|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000463_000287_0001|local|https://digital.lib.utk.edu/collections/islandora/object/knoxgardens%3A182|zxx|iso639-2b|code|    |University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|    |    |unknown|1930 - 1939|1930|edtf|yes|start|1939|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4557|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.1324|local|Knoxville Gardens Slides|Collection|host|    |    |    |    |    |    |    |    |    |    |lcsh|http://id.loc.gov/authorities/subjects/sh85103022|Plants, Ornamental|Slide 74, Aug. 8, (New Number = 68)|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Glass slide photo of tall purple flowers.|still image
2018-05-03T23:10:23Z|oai:utklib:knoxgardens_183|collections_knoxgardens|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000463_000288_0001|local|https://digital.lib.utk.edu/collections/islandora/object/knoxgardens%3A183|zxx|iso639-2b|code|    |University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|    |    |unknown|1930 - 1939|1930|edtf|yes|start|1939|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4558|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.1324|local|Knoxville Gardens Slides|Collection|host|lcsh|http://id.loc.gov/authorities/subjects/sh85103022|Plants, Ornamental|    |    |    |    |    |    |Gardens--Tennessee--Knoxville--History--20th century--Photographs|    |    |    |Slide 75, Aug., Clematis, (New Number = 77)|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Glass slide photo of clematis flowers.|still image
2018-05-03T23:10:23Z|oai:utklib:knoxgardens_184|collections_knoxgardens|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000463_000289_0001|local|https://digital.lib.utk.edu/collections/islandora/object/knoxgardens%3A184|zxx|iso639-2b|code|    |University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|    |    |unknown|1930 - 1939|1930|edtf|yes|start|1939|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4559|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.1324|local|Knoxville Gardens Slides|Collection|host|lcsh|http://id.loc.gov/authorities/subjects/sh85103022|Plants, Ornamental|    |    |    |    |    |    |Gardens--Tennessee--Knoxville--History--20th century--Photographs|    |    |    |Slide 76, Mrs. Hu VanDeverater, (New Number = 103)|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Glass slide photo of garden pond.|still image
2018-05-03T23:10:23Z|oai:utklib:knoxgardens_185|collections_knoxgardens|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000463_000290_0001|local|https://digital.lib.utk.edu/collections/islandora/object/knoxgardens%3A185|zxx|iso639-2b|code|    |University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|    |    |unknown|1930 - 1939|1930|edtf|yes|start|1939|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4560|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.1324|local|Knoxville Gardens Slides|Collection|host|lcsh|http://id.loc.gov/authorities/subjects/sh88022788|Eupatorium|    |    |    |    |lcsh|http://id.loc.gov/authorities/subjects/sh2008120720|Flowers--United States|    |    |    |Slide 77, Eupatorium, (New Number = 79)|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Glass slide photo of purple Eupatorium flowers.|still image
2018-05-03T23:10:23Z|oai:utklib:knoxgardens_186|collections_knoxgardens|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000463_000291_0001|local|https://digital.lib.utk.edu/collections/islandora/object/knoxgardens%3A186|zxx|iso639-2b|code|    |University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|    |    |unknown|1930 - 1939|1930|edtf|yes|start|1939|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4561|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.1324|local|Knoxville Gardens Slides|Collection|host|lcsh|http://id.loc.gov/authorities/subjects/sh85103022|Plants, Ornamental|    |    |    |    |    |    |Gardens--Tennessee--Knoxville--History--20th century--Photographs|    |    |    |Slide 78, Sept., (New Number = 71)|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Close up photo of red berries on bushes.|still image
2018-05-03T23:10:23Z|oai:utklib:knoxgardens_187|collections_knoxgardens|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000463_000292_0001|local|https://digital.lib.utk.edu/collections/islandora/object/knoxgardens%3A187|zxx|iso639-2b|code|    |University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|    |    |unknown|1930 - 1939|1930|edtf|yes|start|1939|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4562|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.1324|local|Knoxville Gardens Slides|Collection|host|lcsh|http://id.loc.gov/authorities/subjects/sh85025424|Chrysanthemums|    |    |    |    |lcsh|http://id.loc.gov/authorities/subjects/sh2008120720|Flowers--United States|    |    |    |Slide 79, Chrisanthemum, (New Number = 78)|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Glass slide photo of chrysanthemums.|still image
2018-05-03T23:10:23Z|oai:utklib:knoxgardens_188|collections_knoxgardens|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000463_000293_0001|local|https://digital.lib.utk.edu/collections/islandora/object/knoxgardens%3A188|zxx|iso639-2b|code|    |University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|    |    |unknown|1930 - 1939|1930|edtf|yes|start|1939|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4563|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.1324|local|Knoxville Gardens Slides|Collection|host|lcsh|http://id.loc.gov/authorities/subjects/sh85103022|Plants, Ornamental|    |    |    |    |    |    |Gardens--Tennessee--Knoxville--History--20th century--Photographs|    |    |    |Slide 80, Asters, (New Number = 75)|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Glass slide photo of aster flowers.|still image
2018-05-03T23:10:23Z|oai:utklib:knoxgardens_189|collections_knoxgardens|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000463_000294_0001|local|https://digital.lib.utk.edu/collections/islandora/object/knoxgardens%3A189|zxx|iso639-2b|code|    |University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|    |    |unknown|1930 - 1939|1930|edtf|yes|start|1939|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4564|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.1324|local|Knoxville Gardens Slides|Collection|host|lcsh|http://id.loc.gov/authorities/subjects/sh85103022|Plants, Ornamental|    |    |    |    |    |    |Gardens--Tennessee--Knoxville--History--20th century--Photographs|    |    |    |Slide 81, November, (New Number = 74)|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Glass slide photo of red flowers.|still image
